learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,model training instances,model serialized size (bytes)
Out 0: 12.674 ,26.0
Out 0: 22.074 ,76.0
Out 0: 110.172 ,139.0
Out 0: 50.63 ,0.0
Out 0: 113.505 ,101.0
Out 0: 201.849 ,223.0
Out 0: 64.246 ,87.0
Out 0: -31.06 ,-50.0
Out 0: 91.777 ,109.0
Out 0: 48.265 ,90.0
Out 0: 53.884 ,90.0
Out 0: -34.798 ,-86.0
Out 0: -28.351 ,-27.0
Out 0: -35.708 ,-90.0
Out 0: 157.097 ,164.0
Out 0: 57.067 ,103.0
Out 0: 81.796 ,42.0
Out 0: -35.016 ,-45.0
Out 0: 268.462 ,-21.0
Out 0: 67.616 ,102.0
Out 0: -42.551 ,-78.0
Out 0: 102.021 ,101.0
Out 0: -39.793 ,-49.0
Out 0: -1.17 ,0.0
Out 0: 45.047 ,54.0
Out 0: -44.77 ,-76.0
Out 0: -30.465 ,-63.0
Out 0: 9.462 ,-6.0
Out 0: 224.011 ,415.0
Out 0: -41.998 ,-43.0
Out 0: -5.807 ,-43.0
Out 0: 8.555 ,10.0
Out 0: -28.802 ,-41.0
Out 0: -16.63 ,-3.0
Out 0: 53.728 ,55.0
Out 0: 25.752 ,55.0
Out 0: -43.321 ,-63.0
Out 0: 46.42 ,64.0
Out 0: -15.522 ,-23.0
Out 0: -37.219 ,-51.0
Out 0: 152.406 ,176.0
Out 0: 19.442 ,53.0
Out 0: -45.192 ,-54.0
Out 0: -4.785 ,6.0
Out 0: 35.538 ,68.0
Out 0: 8.157 ,-43.0
Out 0: 9.957 ,0.0
Out 0: -10.415 ,-5.0
Out 0: 108.354 ,0.0
Out 0: 94.398 ,197.0
Out 0: 155.647 ,155.0
Out 0: -3.911 ,20.0
Out 0: 1.854 ,20.0
Out 0: 131.363 ,135.0
Out 0: -39.901 ,-41.0
Out 0: 5.102 ,17.0
Out 0: 30.806 ,80.0
Out 0: 108.09 ,153.0
Out 0: 43.088 ,89.0
Out 0: -16.542 ,33.0
Out 0: 231.92 ,324.0
Out 0: 0.398 ,29.0
Out 0: 197.514 ,272.0
Out 0: -7.549 ,0.0
Out 0: 15.203 ,-29.0
Out 0: -31.413 ,-90.0
Out 0: 10.769 ,-27.0
Out 0: 3.923 ,33.0
Out 0: 125.071 ,212.0
Out 0: 69.708 ,100.0
Out 0: 106.133 ,101.0
Out 0: 0.851 ,-21.0
Out 0: 163.52 ,214.0
Out 0: 124.098 ,209.0
Out 0: -17.842 ,-36.0
Out 0: -15.948 ,-89.0
Out 0: 165.615 ,204.0
Out 0: 43.451 ,98.0
Out 0: 67.968 ,90.0
Out 0: 34.165 ,80.0
Out 0: 85.605 ,114.0
Out 0: -44.622 ,-80.0
Out 0: 4.173 ,37.0
Out 0: -49.719 ,-81.0
Out 0: 42.054 ,39.0
Out 0: 40.255 ,-22.0
Out 0: 51.333 ,99.0
Out 0: 142.817 ,113.0
Out 0: -41.773 ,-67.0
Out 0: 65.676 ,170.0
Out 0: 246.305 ,413.0
Out 0: -34.733 ,-48.0
Out 0: 13.326 ,12.0
Out 0: 10.182 ,8.0
Out 0: 92.268 ,65.0
Out 0: -1.547 ,4.0
Out 0: 44.164 ,55.0
Out 0: 4.802 ,51.0
Out 0: -8.728 ,42.0
Out 0: -3.953 ,-6.0
Out 0: 157.311 ,173.0
Out 0: -30.06 ,-69.0
Out 0: 42.673 ,53.0
Out 0: 67.306 ,89.0
Out 0: 8.947 ,-56.0
Out 0: 45.88 ,60.0
Out 0: 176.102 ,184.0
Out 0: 264.562 ,423.0
Out 0: -50.969 ,-59.0
Out 0: 42.631 ,64.0
Out 0: -43.476 ,-63.0
Out 0: -43.625 ,-49.0
Out 0: 96.312 ,13.0
Out 0: 11.029 ,81.0
Out 0: 18.466 ,19.0
Out 0: -38.575 ,-48.0
Out 0: 130.222 ,114.0
Out 0: -47.33 ,-49.0
Out 0: 96.253 ,72.0
Out 0: 24.783 ,10.0
Out 0: 10.091 ,13.0
Out 0: 51.78 ,189.0
Out 0: 10.724 ,24.0
Out 0: -20.303 ,-27.0
Out 0: 210.212 ,264.0
Out 0: -2.193 ,-37.0
Out 0: 18.328 ,-40.0
Out 0: 6.664 ,200.0
Out 0: 107.687 ,144.0
Out 0: 5.465 ,-28.0
Out 0: 156.859 ,213.0
Out 0: -41.596 ,-37.0
Out 0: 52.186 ,96.0
Out 0: 55.115 ,24.0
Out 0: 187.403 ,201.0
Out 0: 164.081 ,144.0
Out 0: -38.838 ,-38.0
Out 0: -3.102 ,-24.0
Out 0: -22.14 ,-23.0
Out 0: 4.594 ,-25.0
Out 0: 23.858 ,-28.0
Out 0: 4.168 ,36.0
Out 0: 55.821 ,74.0
Out 0: -33.77 ,36.0
Out 0: 93.877 ,24.0
Out 0: 124.431 ,144.0
Out 0: 86.619 ,37.0
Out 0: 165.238 ,212.0
Out 0: 59.251 ,96.0
Out 0: 73.674 ,41.0
Out 0: 77.951 ,96.0
Out 0: 75.911 ,105.0
Out 0: -7.51 ,37.0
Out 0: -25.043 ,-76.0
Out 0: 66.707 ,106.0
Out 0: 8.196 ,45.0
Out 0: 177.958 ,229.0
Out 0: 106.986 ,114.0
Out 0: 31.733 ,47.0
Out 0: 65.596 ,66.0
Out 0: -11.948 ,-12.0
Out 0: 262.78 ,408.0
Out 0: -44.622 ,-75.0
Out 0: 151.149 ,175.0
Out 0: 267.132 ,416.0
Out 0: 63.795 ,58.0
Out 0: 9.458 ,-2.0
Out 0: 5.845 ,-2.0
Out 0: 178.366 ,177.0
Out 0: 50.536 ,21.0
Out 0: 56.428 ,56.0
Out 0: 34.638 ,42.0
Out 0: -36.208 ,-61.0
Out 0: 16.871 ,13.0
Out 0: -27.611 ,-50.0
Out 0: -28.483 ,12.0
Out 0: 4.845 ,12.0
Out 0: -13.862 ,-52.0
Out 0: 98.964 ,130.0
Out 0: 6.776 ,13.0
Out 0: 52.202 ,73.0
Out 0: 73.438 ,68.0
Out 0: 55.878 ,82.0
Out 0: 124.496 ,137.0
Out 0: -37.109 ,-38.0
Out 0: -35.169 ,-38.0
Out 0: -11.57 ,21.0
Out 0: -37.381 ,-76.0
Out 0: 14.29 ,46.0
Out 0: 15.922 ,8.0
Out 0: 56.912 ,73.0
Out 0: 76.922 ,171.0
Out 0: 17.522 ,21.0
Out 0: -10.142 ,-28.0
Out 0: 122.363 ,171.0
Out 0: -24.587 ,-14.0
Out 0: 9.187 ,-16.0
Out 0: -22.506 ,-15.0
Out 0: 13.624 ,19.0
Out 0: 17.64 ,22.0
Out 0: -3.358 ,18.0
Out 0: -3.925 ,-39.0
Out 0: 48.443 ,20.0
Out 0: 48.11 ,21.0
Out 0: 54.501 ,72.0
Out 0: -8.705 ,-68.0
Out 0: 96.353 ,152.0
Out 0: 12.89 ,13.0
Out 0: 26.898 ,36.0
Out 0: -15.559 ,-25.0
Out 0: 282.514 ,393.0
Out 0: 21.335 ,93.0
Out 0: -21.351 ,-25.0
Out 0: 138.409 ,152.0
Out 0: 72.353 ,94.0
Out 0: -11.178 ,45.0
Out 0: 173.351 ,153.0
Out 0: -19.518 ,-81.0
Out 0: 20.789 ,-17.0
Out 0: 33.658 ,45.0
Out 0: -15.844 ,-16.0
Out 0: 49.569 ,46.0
Out 0: 1.644 ,-15.0
Out 0: 119.182 ,102.0
Out 0: 156.032 ,165.0
Out 0: -44.77 ,-76.0
Out 0: 173.473 ,226.0
Out 0: -9.287 ,-16.0
Out 0: -23.003 ,-6.0
Out 0: 149.707 ,175.0
Out 0: 304.722 ,413.0
Out 0: -30.473 ,-68.0
Out 0: 12.03 ,-53.0
Out 0: 54.975 ,-9.0
Out 0: 190.996 ,230.0
Out 0: 155.083 ,174.0
Out 0: 56.32 ,13.0
Out 0: 21.644 ,-6.0
Out 0: 168.508 ,175.0
Out 0: 29.298 ,67.0
Out 0: 36.248 ,126.0
Out 0: -9.778 ,6.0
Out 0: 57.293 ,88.0
Out 0: 16.791 ,27.0
Out 0: 82.684 ,84.0
Out 0: 17.462 ,10.0
Out 0: 43.571 ,25.0
Out 0: 1.748 ,17.0
Out 0: 21.59 ,80.0
Out 0: 173.921 ,197.0
Out 0: 25.595 ,6.0
Out 0: 83.093 ,126.0
Out 0: 12.331 ,-44.0
Out 0: -24.998 ,-57.0
Out 0: 79.986 ,65.0
Out 0: -10.807 ,-55.0
Out 0: 70.282 ,66.0
Out 0: 10.224 ,0.0
Out 0: -8.905 ,-5.0
Out 0: -45.781 ,-36.0
Out 0: -21.055 ,-40.0
Out 0: -33.761 ,-43.0
Out 0: -43.523 ,-67.0
Out 0: -51.27 ,-90.0
Out 0: 154.481 ,201.0
Out 0: 6.779 ,-39.0
Out 0: -36.47 ,-40.0
Out 0: 199.589 ,200.0
Out 0: 46.774 ,80.0
Out 0: -35.003 ,-33.0
Out 0: 56.16 ,28.0
Out 0: 118.488 ,140.0
Out 0: 120.949 ,162.0
Out 0: -23.469 ,-35.0
Out 0: 0.207 ,28.0
Out 0: 57.179 ,88.0
Out 0: 19.868 ,27.0
Out 0: 141.282 ,163.0
Out 0: 11.834 ,28.0
Out 0: 61.389 ,107.0
Out 0: 116.541 ,102.0
Out 0: 220.72 ,324.0
Out 0: 226.807 ,288.0
Out 0: 16.956 ,-19.0
Out 0: 180.725 ,222.0
Out 0: 34.909 ,101.0
Out 0: 41.587 ,46.0
Out 0: 8.644 ,8.0
Out 0: 153.927 ,135.0
Out 0: -11.062 ,-28.0
Out 0: 150.887 ,195.0
Out 0: 19.697 ,-48.0
Out 0: 25.116 ,73.0
Out 0: 16.233 ,-45.0
Out 0: 182.394 ,193.0
Out 0: 34.72 ,74.0
Out 0: 61.495 ,68.0
Out 0: 137.613 ,153.0
Out 0: 16.759 ,-13.0
Out 0: -13.745 ,-21.0
Out 0: 142.251 ,160.0
Out 0: 126.862 ,114.0
Out 0: 65.093 ,80.0
Out 0: -8.085 ,15.0
Out 0: 45.641 ,53.0
Out 0: 6.573 ,-6.0
Out 0: -6.562 ,-8.0
Out 0: 71.24 ,112.0
Out 0: -3.37 ,-13.0
Out 0: -6.838 ,-8.0
Out 0: 36.839 ,42.0
Out 0: -38.095 ,-66.0
Out 0: -34.243 ,-65.0
Out 0: 177.726 ,195.0
Out 0: -40.832 ,-67.0
Out 0: -4.919 ,-5.0
Out 0: 277.938 ,412.0
Out 0: 7.018 ,17.0
Out 0: 50.975 ,66.0
Out 0: 27.557 ,3.0
Out 0: -40.024 ,-56.0
Out 0: 173.4 ,182.0
Out 0: 93.588 ,125.0
Out 0: 160.954 ,182.0
Out 0: 37.594 ,67.0
Out 0: 1.551 ,2.0
Out 0: 56.84 ,136.0
Out 0: -3.027 ,-47.0
Out 0: 58.889 ,88.0
Out 0: 10.954 ,5.0
Out 0: 263.707 ,412.0
Out 0: 65.816 ,74.0
Out 0: -35.342 ,-44.0
Out 0: 189.928 ,253.0
Out 0: -37.057 ,-48.0
Out 0: 92.859 ,88.0
Out 0: -0.107 ,-34.0
Out 0: -28.46 ,-32.0
Out 0: -37.023 ,-91.0
Out 0: 186.674 ,207.0
Out 0: 64.497 ,100.0
Out 0: 120.934 ,157.0
Out 0: -7.389 ,-42.0
Out 0: -26.179 ,-31.0
Out 0: 7.668 ,21.0
Out 0: -24.457 ,-32.0
Out 0: 273.088 ,412.0
Out 0: 3.967 ,-33.0
Out 0: 130.57 ,149.0
Out 0: 54.119 ,86.0
Out 0: 9.288 ,30.0
Out 0: 71.629 ,87.0
Out 0: 82.638 ,150.0
Out 0: -8.781 ,-30.0
Out 0: -21.171 ,-36.0
Out 0: 237.209 ,324.0
Out 0: -27.189 ,-23.0
Out 0: -8.509 ,-21.0
Out 0: 117.124 ,100.0
Out 0: 154.52 ,158.0
Out 0: 207.811 ,216.0
Out 0: 23.538 ,-24.0
Out 0: -17.388 ,-21.0
Out 0: -4.569 ,-22.0
Out 0: 211.835 ,278.0
Out 0: 63.908 ,98.0
Out 0: 4.94 ,36.0
Out 0: 183.405 ,216.0
Out 0: 1.727 ,36.0
Out 0: 168.593 ,162.0
Out 0: 92.148 ,109.0
Out 0: -11.534 ,-71.0
Out 0: -6.424 ,-75.0
Out 0: 164.189 ,230.0
Out 0: -39.224 ,-72.0
Out 0: 74.405 ,50.0
Out 0: -1.279 ,8.0
Out 0: 69.871 ,88.0
Out 0: 133.867 ,135.0
Out 0: 29.826 ,27.0
Out 0: 10.038 ,-41.0
Out 0: 142.067 ,109.0
Out 0: 164.115 ,169.0
Out 0: 68.703 ,110.0
Out 0: 49.127 ,62.0
Out 0: 71.557 ,74.0
Out 0: -35.084 ,-120.0
Out 0: 27.088 ,-59.0
Out 0: -18.699 ,-59.0
Out 0: -11.606 ,-2.0
Out 0: 53.565 ,75.0
Out 0: -14.503 ,-15.0
Out 0: 12.029 ,1.0
Out 0: -3.876 ,1.0
Out 0: 68.766 ,120.0
Out 0: -8.597 ,-1.0
Out 0: 34.962 ,104.0
Out 0: 60.797 ,71.0
Out 0: 51.507 ,13.0
Out 0: 7.463 ,69.0
Out 0: -2.999 ,-49.0
Out 0: 2.741 ,13.0
Out 0: 7.005 ,12.0
Out 0: -33.023 ,-111.0
Out 0: -7.699 ,10.0
Out 0: -19.015 ,-52.0
Out 0: 166.353 ,192.0
Out 0: 1.615 ,10.0
Out 0: 50.516 ,8.0
Out 0: 18.419 ,8.0
Out 0: -15.054 ,-24.0
Out 0: 168.601 ,201.0
Out 0: -44.002 ,-38.0
Out 0: -25.601 ,-31.0
Out 0: 150.101 ,142.0
Out 0: -8.069 ,33.0
Out 0: 50.809 ,91.0
Out 0: 19.102 ,37.0
Out 0: 127.211 ,95.0
Out 0: 4.756 ,-24.0
Out 0: -29.951 ,-48.0
Out 0: 64.083 ,33.0
Out 0: 56.178 ,95.0
Out 0: 115.556 ,156.0
Out 0: -25.286 ,-23.0
Out 0: -25.136 ,-28.0
Out 0: 45.235 ,-28.0
Out 0: 240.68 ,456.0
Out 0: 100.369 ,94.0
Out 0: 127.612 ,151.0
Out 0: 54.347 ,37.0
Out 0: -35.802 ,-76.0
Out 0: -21.051 ,-14.0
Out 0: 86.45 ,107.0
Out 0: 159.266 ,207.0
Out 0: 46.597 ,-15.0
Out 0: 60.947 ,103.0
Out 0: 170.045 ,193.0
Out 0: 239.891 ,283.0
Out 0: 163.658 ,167.0
Out 0: -37.672 ,-75.0
Out 0: 31.958 ,45.0
Out 0: -27.833 ,-15.0
Out 0: 74.056 ,113.0
Out 0: 46.275 ,54.0
Out 0: 58.339 ,50.0
Out 0: 230.446 ,293.0
Out 0: -12.063 ,-7.0
Out 0: 1.18 ,54.0
Out 0: 119.678 ,146.0
Out 0: 26.671 ,86.0
Out 0: -16.601 ,-28.0
Out 0: -21.532 ,-45.0
Out 0: -25.775 ,-93.0
Out 0: 4.488 ,-30.0
Out 0: -14.337 ,29.0
Out 0: 28.487 ,-6.0
Out 0: 1.178 ,-9.0
Out 0: 133.722 ,142.0
Out 0: -20.849 ,-8.0
Out 0: 90.702 ,104.0
Out 0: 61.417 ,51.0
Out 0: -35.161 ,-6.0
Out 0: -4.975 ,-32.0
Out 0: 121.111 ,127.0
Out 0: -33.388 ,-61.0
Out 0: -45.363 ,-54.0
Out 0: 297.559 ,423.0
Out 0: 91.686 ,126.0
Out 0: -8.162 ,6.0
Out 0: 82.615 ,127.0
Out 0: -8.299 ,6.0
Out 0: 0.311 ,7.0
Out 0: 166.587 ,185.0
Out 0: -0.322 ,6.0
Out 0: 96.093 ,132.0
Out 0: -20.098 ,-34.0
Out 0: 106.302 ,132.0
Out 0: 4.57 ,14.0
Out 0: 112.727 ,109.0
Out 0: 176.459 ,270.0
Out 0: 71.11 ,133.0
Out 0: 153.433 ,133.0
Out 0: 6.216 ,12.0
Out 0: 32.356 ,-32.0
Out 0: -11.996 ,-45.0
Out 0: -34.345 ,-48.0
Out 0: -49.04 ,-31.0
Out 0: -46.646 ,-30.0
Out 0: 53.161 ,81.0
Out 0: 142.814 ,149.0
Out 0: 6.097 ,74.0
Out 0: 1.61 ,75.0
Out 0: 134.31 ,147.0
Out 0: 144.912 ,148.0
Out 0: -33.424 ,-34.0
Out 0: 206.21 ,3215.0
Out 0: 122.466 ,149.0
Out 0: -0.704 ,-22.0
Out 0: -13.123 ,-80.0
Out 0: 110.334 ,100.0
Out 0: -6.447 ,-22.0
Out 0: 83.459 ,145.0
Out 0: -28.976 ,-23.0
Out 0: 253.459 ,218.0
Out 0: -4.561 ,-19.0
Out 0: 74.775 ,101.0
Out 0: 37.276 ,101.0
Out 0: 205.651 ,159.0
Out 0: -37.722 ,0.0
Out 0: 51.269 ,-19.0
Out 0: -17.613 ,-82.0
Out 0: -30.185 ,-69.0
Out 0: -34.347 ,-7.0
Out 0: 49.138 ,50.0
Out 0: 244.779 ,170.0
Out 0: 489.409 ,469.0
Out 0: 97.203 ,103.0
Out 0: 158.788 ,84.0
Out 0: -27.796 ,-37.0
Out 0: 2.674 ,0.0
Out 0: 163.382 ,157.0
Out 0: 25.344 ,29.0
Out 0: 3.229 ,0.0
Out 0: 29.276 ,53.0
Out 0: 132.235 ,110.0
Out 0: 108.234 ,111.0
Out 0: 14.826 ,51.0
Out 0: 257.748 ,172.0
Out 0: 71.768 ,55.0
Out 0: 9.032 ,-4.0
Out 0: -13.418 ,-35.0
Out 0: -28.251 ,-37.0
Out 0: -21.348 ,6.0
Out 0: 47.233 ,72.0
Out 0: -16.865 ,2.0
Out 0: 4.469 ,4.0
Out 0: 87.472 ,45.0
Out 0: -28.822 ,-56.0
Out 0: 3.226 ,7.0
Out 0: -32.57 ,-52.0
Out 0: 125.205 ,126.0
Out 0: 73.112 ,124.0
Out 0: 130.244 ,140.0
Out 0: -24.292 ,-53.0
Out 0: 117.453 ,76.0
Out 0: 57.141 ,74.0
Out 0: 131.95 ,135.0
Out 0: 60.091 ,74.0
Out 0: -38.733 ,-48.0
Out 0: -38.352 ,-48.0
Out 0: -39.296 ,-45.0
Out 0: 59.006 ,13.0
Out 0: -2.003 ,13.0
Out 0: 5.834 ,13.0
Out 0: 6.647 ,1.0
Out 0: 131.693 ,135.0
Out 0: 259.586 ,344.0
Out 0: -27.27 ,-34.0
Out 0: 87.208 ,143.0
Out 0: -28.074 ,-37.0
Out 0: 236.557 ,206.0
Out 0: 62.86 ,83.0
Out 0: 12.694 ,23.0
Out 0: 239.244 ,203.0
Out 0: 52.861 ,36.0
Out 0: -34.662 ,-94.0
Out 0: -13.377 ,25.0
Out 0: 98.797 ,92.0
Out 0: 251.251 ,332.0
Out 0: 47.069 ,50.0
Out 0: 7.899 ,0.0
Out 0: 105.608 ,140.0
Out 0: 14.183 ,31.0
Out 0: 5.772 ,-15.0
Out 0: -33.654 ,-75.0
Out 0: 78.319 ,168.0
Out 0: 77.662 ,75.0
Out 0: -28.717 ,-30.0
Out 0: 1.909 ,-12.0
Out 0: 102.754 ,108.0
Out 0: 88.377 ,50.0
Out 0: 135.528 ,92.0
Out 0: 73.626 ,95.0
Out 0: 55.072 ,94.0
Out 0: 17.811 ,34.0
Out 0: 4.914 ,0.0
Out 0: 11.148 ,-12.0
Out 0: -39.134 ,-13.0
Out 0: -26.09 ,-12.0
Out 0: -38.417 ,-72.0
Out 0: -44.713 ,-74.0
Out 0: 277.318 ,407.0
Out 0: -2.798 ,46.0
Out 0: 96.348 ,107.0
Out 0: 105.376 ,108.0
Out 0: -0.163 ,-73.0
Out 0: 107.359 ,108.0
Out 0: -15.69 ,-74.0
Out 0: 0.84 ,45.0
Out 0: 117.317 ,119.0
Out 0: -8.742 ,1.0
Out 0: -46.362 ,-51.0
Out 0: 180.725 ,121.0
Out 0: -0.675 ,-63.0
Out 0: 91.341 ,82.0
Out 0: 67.055 ,81.0
Out 0: -10.835 ,19.0
Out 0: -35.037 ,-39.0
Out 0: 203.632 ,195.0
Out 0: -20.668 ,-23.0
Out 0: -16.606 ,10.0
Out 0: 5.037 ,1.0
Out 0: -2.384 ,57.0
Out 0: 53.214 ,45.0
Out 0: -0.337 ,-63.0
Out 0: 184.783 ,181.0
Out 0: -7.984 ,-4.0
Out 0: 124.404 ,149.0
Out 0: -39.375 ,-42.0
Out 0: 98.39 ,127.0
Out 0: 70.791 ,89.0
Out 0: -39.291 ,-109.0
Out 0: 121.742 ,130.0
Out 0: 254.577 ,309.0
Out 0: -36.455 ,9.0
Out 0: 312.741 ,429.0
Out 0: -13.092 ,9.0
Out 0: 51.858 ,10.0
Out 0: 33.819 ,82.0
Out 0: -39.234 ,-56.0
Out 0: -12.95 ,6.0
Out 0: -40.661 ,10.0
Out 0: 124.626 ,136.0
Out 0: 65.596 ,21.0
Out 0: 132.392 ,90.0
Out 0: 0.753 ,18.0
Out 0: 14.238 ,18.0
Out 0: 49.173 ,80.0
Out 0: 48.592 ,21.0
Out 0: 131.138 ,138.0
Out 0: 4.942 ,20.0
Out 0: 29.165 ,31.0
Out 0: -19.659 ,-38.0
Out 0: -1.955 ,20.0
Out 0: -2.228 ,-6.0
Out 0: 6.918 ,-7.0
Out 0: 62.479 ,53.0
Out 0: 141.936 ,237.0
Out 0: -5.818 ,-68.0
Out 0: 192.469 ,176.0
Out 0: -40.41 ,-54.0
Out 0: 223.015 ,288.0
Out 0: 80.257 ,52.0
Out 0: -6.276 ,29.0
Out 0: 195.205 ,211.0
Out 0: 27.409 ,39.0
Out 0: 647.606 ,3215.0
Out 0: -23.705 ,-75.0
Out 0: 1.65 ,42.0
Out 0: 4.081 ,56.0
Out 0: 1.206 ,-7.0
Out 0: 71.328 ,105.0
Out 0: -23.069 ,-18.0
Out 0: 4.813 ,0.0
Out 0: 0.395 ,45.0
Out 0: -34.414 ,-45.0
Out 0: 110.29 ,127.0
Out 0: 543.924 ,-1.0
Out 0: 47.468 ,52.0
Out 0: 70.464 ,115.0
Out 0: 6.717 ,-13.0
Out 0: 93.657 ,102.0
Out 0: -34.471 ,-75.0
Out 0: 186.38 ,181.0
Out 0: 109.301 ,38.0
Out 0: 46.482 ,-4.0
Out 0: 87.671 ,62.0
Out 0: 61.568 ,116.0
Out 0: 62.214 ,54.0
Out 0: 68.549 ,117.0
Out 0: -39.23 ,-64.0
Out 0: 76.962 ,114.0
Out 0: 15.095 ,-8.0
Out 0: 73.981 ,111.0
Out 0: 118.385 ,138.0
Out 0: 46.244 ,45.0
Out 0: 93.765 ,108.0
Out 0: 90.969 ,112.0
Out 0: 3.383 ,1.0
Out 0: 23.058 ,-7.0
Out 0: 190.446 ,0.0
Out 0: -38.254 ,-53.0
Out 0: -10.919 ,8.0
Out 0: 3.029 ,7.0
Out 0: 5.928 ,-9.0
Out 0: 3.347 ,-7.0
Out 0: 0.844 ,-15.0
Out 0: 50.077 ,51.0
Out 0: 70.099 ,110.0
Out 0: 15.057 ,53.0
Out 0: 121.405 ,114.0
Out 0: -35.519 ,-75.0
Out 0: 6.152 ,0.0
Out 0: 205.319 ,231.0
Out 0: 207.128 ,195.0
Out 0: 12.419 ,3.0
Out 0: 82.078 ,64.0
Out 0: 71.756 ,75.0
Out 0: 85.71 ,0.0
Out 0: 296.096 ,308.0
Out 0: -19.601 ,-43.0
Out 0: 8.583 ,19.0
Out 0: 13.137 ,18.0
Out 0: 12.795 ,19.0
Out 0: 29.291 ,14.0
Out 0: 253.132 ,258.0
Out 0: 69.728 ,18.0
Out 0: 50.084 ,77.0
Out 0: 196.099 ,256.0
Out 0: 16.469 ,17.0
Out 0: 191.974 ,197.0
Out 0: 38.865 ,21.0
Out 0: 13.027 ,-30.0
Out 0: 43.192 ,74.0
Out 0: -41.751 ,-103.0
Out 0: -40.031 ,-89.0
Out 0: -35.35 ,-31.0
Out 0: 256.602 ,-31.0
Out 0: 110.246 ,150.0
Out 0: 59.878 ,30.0
Out 0: 12.152 ,33.0
Out 0: -22.236 ,-20.0
Out 0: 26.269 ,29.0
Out 0: 87.729 ,98.0
Out 0: 97.094 ,222.0
Out 0: 213.305 ,279.0
Out 0: 17.975 ,21.0
Out 0: 13.003 ,13.0
Out 0: 25.421 ,-27.0
Out 0: 44.203 ,91.0
Out 0: 68.449 ,90.0
Out 0: 41.168 ,-22.0
Out 0: 16.824 ,39.0
Out 0: -46.976 ,-79.0
Out 0: 32.437 ,52.0
Out 0: 110.551 ,112.0
Out 0: 93.346 ,54.0
Out 0: -5.278 ,-13.0
Out 0: 44.192 ,110.0
Out 0: -24.935 ,-11.0
Out 0: 51.688 ,82.0
Out 0: 9.358 ,183.0
Out 0: 89.665 ,111.0
Out 0: 91.984 ,114.0
Out 0: 100.366 ,174.0
Out 0: -51.308 ,-75.0
Out 0: 71.622 ,51.0
Out 0: 12.298 ,-9.0
Out 0: 55.656 ,49.0
Out 0: 0.754 ,2.0
Out 0: 248.102 ,364.0
Out 0: 72.189 ,3.0
Out 0: 250.177 ,312.0
Out 0: 121.488 ,140.0
Out 0: 10.75 ,62.0
Out 0: 61.517 ,82.0
Out 0: -34.228 ,-18.0
Out 0: -47.827 ,-77.0
Out 0: 22.706 ,0.0
Out 0: 210.757 ,222.0
Out 0: 16.793 ,-22.0
Out 0: -49.189 ,-33.0
Out 0: 3.348 ,5.0
Out 0: 95.861 ,124.0
Out 0: 62.191 ,62.0
Out 0: 58.18 ,72.0
Out 0: 78.677 ,120.0
Out 0: 46.223 ,45.0
Out 0: -51.379 ,3.0
Out 0: 221.849 ,183.0
Out 0: 12.285 ,2.0
Out 0: -38.537 ,-57.0
Out 0: -2.574 ,-7.0
Out 0: -37.402 ,-75.0
Out 0: -0.892 ,-19.0
Out 0: 56.913 ,26.0
Out 0: -30.637 ,15.0
Out 0: 97.42 ,74.0
Out 0: 151.029 ,191.0
Out 0: 6.704 ,-44.0
Out 0: 257.559 ,375.0
Out 0: -45.336 ,-44.0
Out 0: 104.047 ,71.0
Out 0: 120.607 ,132.0
Out 0: 9.257 ,11.0
Out 0: 5.531 ,28.0
Out 0: 220.301 ,250.0
Out 0: 16.424 ,26.0
Out 0: 105.517 ,135.0
Out 0: 14.824 ,21.0
Out 0: 3.138 ,28.0
Out 0: 37.461 ,73.0
Out 0: 13.076 ,46.0
Out 0: 49.59 ,87.0
Out 0: 6.493 ,-12.0
Out 0: 4.473 ,-7.0
Out 0: 21.451 ,87.0
Out 0: 253.52 ,322.0
Out 0: 30.438 ,149.0
Out 0: 5.998 ,-33.0
Out 0: 17.87 ,25.0
Out 0: 64.784 ,89.0
Out 0: 70.967 ,29.0
Out 0: 95.616 ,87.0
Out 0: 1205.401 ,3215.0
Out 0: -2.385 ,-27.0
Out 0: 98.154 ,100.0
Out 0: -15.197 ,-20.0
Out 0: -37.54 ,-64.0
Out 0: 457.292 ,520.0
Out 0: 25.065 ,42.0
Out 0: -45.093 ,-63.0
Out 0: 105.929 ,99.0
Out 0: 0.682 ,-20.0
Out 0: 21.699 ,-22.0
Out 0: 79.943 ,101.0
Out 0: 62.577 ,102.0
Out 0: -8.701 ,-1.0
Out 0: 87.968 ,53.0
Out 0: -0.132 ,-68.0
Out 0: 21.046 ,-2.0
Out 0: 32.986 ,53.0
Out 0: -9.032 ,-50.0
Out 0: -13.523 ,13.0
Out 0: -12.445 ,-50.0
Out 0: 82.686 ,110.0
Out 0: -27.047 ,-57.0
Out 0: 173.618 ,240.0
Out 0: 182.651 ,165.0
Out 0: 123.109 ,165.0
Out 0: 18.636 ,52.0
Out 0: -39.56 ,-49.0
Out 0: -31.906 ,-31.0
Out 0: 53.011 ,72.0
Out 0: 29.505 ,3.0
Out 0: 97.434 ,122.0
Out 0: -38.237 ,-64.0
Out 0: -11.041 ,-57.0
Out 0: -37.763 ,-3.0
Out 0: 99.009 ,121.0
Out 0: 56.465 ,-1.0
Out 0: 7.666 ,0.0
